(La/Yb)N,(La/Nd)N,(Gd/Yb)N,Eu/Eu*,YbN,REE+Y,LREE,Sr/Y,Mn,Sr,Y,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,花岗岩类型
0.882857146,0.551819984,1.723858811,0.044417453,2413.529412,13612.45,5083,0.009372721,6.050184041,3.929406579,8.597975541,6.213226818,7.469514159,5.729435012,7.489791062,6.496569324,2.389741256,6.740406079,4.925626267,6.735956686,5.18628849,6.171678311,4.187689278,6.007144797,4.080640351,S型
4.20021414,0.967387054,2.796631856,0.048748783,1409.411765,15891.81,9718.43,0.022539683,6.35221157,4.43476984,8.225864789,7.235036469,8.306456777,6.354220725,7.950223913,6.61335684,2.519971752,6.686338858,4.779477063,6.517502475,4.897867046,5.794745809,3.732752298,5.469227064,3.411510888,S型
5.596513191,1.048088676,3.353445689,0.045408427,963.5294118,13075.08,8406.66,0.032576295,6.442119048,4.509380704,7.932168193,7.141720024,8.173865938,6.179957506,7.77678267,6.431831778,2.259839631,6.487586759,4.538693407,6.264306578,4.619998595,5.493102964,3.372986896,5.088902369,2.988877976,S型
6.551572879,1.032349467,3.883709539,0.04766575,712.9411765,11031.89,7231.27,0.047619048,6.279877986,4.671899634,7.715039165,6.998077321,8.004606334,6.045488906,7.648270923,6.273425773,2.151714774,6.333185044,4.384366158,6.085369119,4.424306804,5.268838165,3.116996831,4.787698271,2.663532419,S型
3.569878345,0.892250954,2.671889129,0.048130525,1269.411765,13352.65,7794.58,0.020723589,6.298594129,4.26086348,8.135963237,6.967813664,8.064784488,6.138537655,7.763852354,6.452009008,2.350811409,6.536090021,4.641295885,6.383469703,4.772753211,5.701633333,3.63587431,5.36460825,3.311048341,S型
3.89806624,0.953055913,2.842675835,0.045053633,609.4117647,6651.94,3876.62,0.047563805,6.337633041,4.396487654,7.440787952,6.321948017,7.356298143,5.435517031,7.052060566,5.766324548,1.605275917,5.864235341,3.957852901,5.691992809,4.0740584,4.988101153,2.921050362,4.630793527,2.570846731,S型
2.889726101,0.824877737,2.45740103,0.048345666,719.4117647,6691.17,3734.62,0.041237113,6.226427973,4.320501747,7.507535458,6.188568858,7.296501254,5.425545129,7.063119802,5.794125331,1.700223843,5.884533549,3.987516488,5.740846548,4.140575744,5.059117634,3.008996631,4.79673324,2.772206939,S型
3.743864634,1.094871672,2.177863846,0.044595452,1152.941176,11170.73,6565.33,0.028881356,7.020235308,4.43476984,7.97794595,6.919163155,7.928898219,5.963451712,7.510556835,6.169308266,1.983821499,6.235411375,4.373178969,6.142277252,4.525859604,5.479151158,3.460848252,5.268370857,3.254081516,S型
7.036222556,1.182234926,3.62623201,0.042865904,555.2941176,8614.1,5621.98,0.062018448,6.576044064,4.728594977,7.507535458,6.819542623,7.778654488,5.792666409,7.334166814,5.957999172,1.728797216,6.014687375,4.088824686,5.80068555,4.148431244,5.023913999,2.889560247,4.537797271,2.407166724,S型
5.694170061,1.321406834,2.408430962,0.057633381,610.5882353,7245.91,4692.04,0.069033048,6.820447615,4.715384745,7.387171776,6.702838919,7.620843962,5.595811746,7.106172809,5.663645276,1.721730048,5.70039366,3.788886193,5.533940446,3.915063459,4.868459538,2.847312342,4.632722168,2.637611528,S型
4.937317962,1.172145228,2.513235116,0.057404982,896.4705882,10357.26,6508.76,0.048421484,6.817206121,4.76130013,7.787728899,6.944260997,7.942681791,5.95373545,7.467456242,6.080601494,2.138946173,6.127031664,4.220901533,5.978505974,4.363088181,5.29749054,3.238483214,5.016764841,2.972764838,S型
1.421196906,0.84148839,1.326692295,0.057131343,1511.176471,8620.55,3865.55,0.027484277,7.146229533,4.460263689,8.053021976,6.221116405,7.331384686,5.445817551,7.07573031,5.908185466,1.986546296,6.010327959,4.233916901,6.048667753,4.46389288,5.495544968,3.618996272,5.538943102,3.611139529,S型
4.691370627,1.207592397,2.208892552,0.063180413,729.4117647,7798.68,4840.58,0.055052083,6.872980701,4.650373299,7.548465966,6.686936443,7.630482591,5.626928583,7.180338663,5.78230522,1.920464635,5.791725054,3.917078244,5.662867824,4.04463445,4.987425705,2.982711954,4.810537763,2.752156142,S型
2.979320014,1.167537964,1.55359578,0.050050242,1118.823529,8586.5,4845.8,0.041195477,6.91801082,4.61474122,7.802785134,6.660701334,7.633356156,5.642832788,7.18783495,5.803123592,1.732312158,5.867600459,4.046409507,5.833088974,4.243883681,5.24248686,3.324196732,5.238332348,3.222950598,S型
4.254763318,1.084824597,2.367035432,0.045054566,3011.764706,27944.13,19780.33,0.02801105,7.108938422,4.608841498,8.182614805,8.007293854,9.047475939,7.058665526,8.607906384,7.238506669,3.051960515,7.278915131,5.383415313,7.149613765,5.525686439,6.473320783,4.434643478,6.228580823,4.208708397,S型
12.47285902,1.409765981,2.566891288,0.405416809,382.9411765,7670.74,6355.89,0.494931115,6.31535883,5.932042709,6.633996491,7.020409648,7.983602061,5.91550089,7.359016771,5.552661933,3.444686598,5.297572307,3.209628079,4.898516197,3.27951377,4.261308506,2.28553657,4.166180747,2.248687357,I型
14.68756279,1.419458923,2.973126246,0.408689142,234.7058824,5474.09,4598.44,0.759024197,6.162071798,5.937019799,6.211358515,6.694307484,7.666747455,5.596546499,7.026062568,5.212346494,3.111564236,4.954942538,2.848197088,4.521068203,2.874235211,3.853046193,1.837292458,3.676632522,1.790550214,I型
7.205671033,1.105464364,2.361522344,0.367433402,271.1764706,3942.78,3012.73,0.576784427,6.083642708,5.758089402,6.306993189,6.126611402,7.203933459,5.211618233,6.708376759,5.042986395,2.867104103,4.869071629,2.857914226,4.565285932,2.964087169,3.896218365,1.945019839,3.821069148,1.874660035,I型
3.480818394,0.699638975,2.283699193,0.35247906,319.4117647,3380.83,2283.94,0.404580153,5.784247802,5.569498232,6.473020736,5.562721757,6.837024739,4.984825289,6.601943426,5.100676809,2.911776543,4.999273015,3.005215564,4.73011938,3.143420463,4.128574879,2.133234165,3.984780425,2.098716411,I型
5.559929744,1.0456043,2.080396745,0.362053589,614.7058824,7389.59,5407.84,0.245599329,6.341297646,5.669941015,7.072611923,6.685702636,7.766169931,5.807348321,7.323138483,5.713530095,3.531064662,5.560697897,3.558711253,5.304719041,3.697585645,4.696133521,2.747561939,4.639443269,2.738134242,I型
9.278873082,1.209053874,2.50371423,0.396486263,265.8823529,4550.83,3612.59,0.522160416,6.091276332,5.663091674,6.311489195,6.359767284,7.401325792,5.390516055,6.851959996,5.129784893,3.011782945,4.907824615,2.875394231,4.571446116,2.942892268,3.910403,1.960502203,3.801353284,1.885258166,I型
4.46137826,0.741079397,2.649326128,0.367053171,164.9411765,2048.94,1427.36,0.764404954,6.139096818,5.63839047,5.905665149,5.1500199,6.357859439,4.515769078,6.131698254,4.587437183,2.439396846,4.486889585,2.462635963,4.157758968,2.554521594,3.522439076,1.504919234,3.32388826,1.422457449,I型
8.877824141,0.967367439,2.756738177,0.374286862,212.3529412,3944.85,3187.7,0.821167883,5.966113189,5.875872438,6.071517236,6.090779456,7.267966709,5.301862371,6.805987176,5.037222691,2.848316189,4.779293233,2.697200532,4.357725785,2.756801863,3.715906859,1.721876288,3.576549063,1.687761811,I型
6.643512805,1.061266503,2.320449478,0.355871927,422.3529412,5853.69,4412.84,0.343189756,6.321062945,5.676065567,6.744154423,6.488455429,7.573747278,5.608955418,7.111023263,5.453547056,3.2514798,5.29459759,3.284393241,4.992147679,3.404567161,4.378470616,2.426482386,4.264140674,2.356766686,I型
7.330268329,1.15732895,2.249112235,0.387128189,617.0588235,8850.52,6771.64,0.228847703,6.281173683,5.638742645,7.112058286,6.96594973,8.017391297,6.006043132,7.501865852,5.834573649,3.703953563,5.642495298,3.64957258,5.375872801,3.766627643,4.741214066,2.772052959,4.643263713,2.70948645,I型
7.845773316,1.179902287,2.384763822,0.383361607,426.4705882,6406.85,4938.8,0.344022989,6.364540493,5.691214821,6.756878712,6.66449161,7.701296345,5.691422572,7.181090825,5.506744508,3.372840657,5.331638862,3.314388174,5.025197614,3.424130876,4.398151448,2.427358426,4.273842759,2.344473387,I型
7.085520222,1.048796985,2.480070421,0.368417958,289.4117647,4254.59,3222.81,0.492207792,6.294769336,5.70416106,6.411632464,6.174877013,7.250587058,5.280934851,6.809264076,5.155790404,2.983068101,4.983132786,2.941364092,4.655809842,3.070265764,4.031508773,2.030611769,3.886149821,1.986846515,I型
3.673190319,0.796574588,2.089233631,0.341179382,657.0588235,6653.11,4532.5,0.216614173,6.27820962,5.606903074,7.13515768,6.33780738,7.540720541,5.666395902,7.247272732,5.719391395,3.503391422,5.631566228,3.63660223,5.381807536,3.799994129,4.776037117,2.832239593,4.706072904,2.812929673,I型
9.331693563,1.098501235,2.709147727,0.38111847,248.2352941,4443.16,3561.2,0.703875969,6.220942066,5.884722053,6.234492266,6.29676683,7.37318938,5.384178324,6.884850936,5.132124076,2.977527921,4.918006521,2.805962072,4.500404064,2.873675458,3.84883566,1.859168331,3.732676419,1.806970944,I型
11.46483826,1.30542936,2.719586375,0.395163553,282.3529412,5501.1,4485.33,0.636194974,6.294039143,5.922543957,6.373411251,6.631415912,7.620843962,5.582493014,7.046914757,5.277558643,3.154363074,5.050633018,2.946062613,4.657689542,3.025583984,4.008396633,2.020140469,3.861457209,1.990919841,I型
6.183057449,0.989451477,2.17480816,0.373006225,520,6978.33,5328.1,0.292489712,6.121241121,5.639798425,6.867741305,6.624614944,7.768261545,5.80675326,7.31725034,5.627646281,3.460702013,5.437764635,3.428360153,5.142836152,3.517472407,4.522812925,2.578251366,4.472128167,2.560934336,I型
7.305775582,1.093581523,2.441804109,0.365887155,292.3529412,4322.64,3285.71,0.475362319,6.321773677,5.677421499,6.419716583,6.215600237,7.278933235,5.312164155,6.808172969,5.137367315,2.962773138,4.977694295,2.950220623,4.669822215,3.067502059,4.011987301,2.044833082,3.896261131,1.963445585,I型
8.424659474,1.039183847,2.523391956,0.409253862,350.5882353,5950.42,4745.59,0.517912553,6.157058209,5.895675065,6.552241027,6.539748724,7.662111378,5.684720134,7.183343924,5.4467472,3.348394613,5.192211792,3.129685406,4.804975668,3.199937371,4.166137981,2.207929508,4.077911772,2.182681791,I型
8.689524259,1.160762827,2.713150596,0.379688658,252.3529412,4214.45,3277.04,0.497023273,6.121675149,5.608356035,6.306091557,6.241920111,7.296501254,5.27790913,6.774873555,5.071937442,2.943626369,4.935934574,2.893123228,4.577568584,2.949142289,3.922039064,1.911851694,3.749128024,1.770482651,I型
5.153787853,0.891337801,2.0592552,0.377695894,438.8235294,5348.29,3990.12,0.348451053,6.158104782,5.628834566,6.681709169,6.27280255,7.458752231,5.532473043,7.06986519,5.41247796,3.254547287,5.213437078,3.191864188,4.918246468,3.320813262,4.344354863,2.42032852,4.302396705,2.39457663,I型
8.127201641,1.070340941,2.461513278,0.390653214,384.7058824,6184.22,4903.11,0.481971154,6.249985733,5.878369318,6.606857426,6.596669014,7.692319625,5.706669801,7.210722623,5.476161085,3.34560229,5.26025078,3.174608213,4.876127202,3.259539486,4.238708674,2.26617784,4.170778456,2.263240628,I型
5.740688316,0.87273801,2.761906983,0.343845857,184.1176471,2548.83,1846.22,0.647667148,5.832618008,5.585594406,6.018589876,5.512127309,6.653642174,4.74236985,6.330278023,4.728118183,2.519173349,4.638491681,2.575904319,4.299000499,2.696491855,3.648633678,1.611380465,3.433874295,1.505073214,I型
3.737983535,0.722881608,2.272335937,0.369170146,420.5882353,4599.52,3161.44,0.31287703,6.095739629,5.587078637,6.747640771,5.909173847,7.170310568,5.322360893,6.91571451,5.383827836,3.235999615,5.269458006,3.275066555,4.998177848,3.403249204,4.374736947,2.392611055,4.259953647,2.318447822,I型
5.676215856,0.96528167,2.214111922,0.385744154,380,4853.28,3594.73,0.380851064,6.248457849,5.647157841,6.611121825,6.225429292,7.356298143,5.406186848,6.942795469,5.294087945,3.175301863,5.142018003,3.137887481,4.854768648,3.249977355,4.245826141,2.302545485,4.158470608,2.242384815,I型
8.02924868,0.932942561,2.743786703,0.359252186,224.7058824,3908.9,3090.18,0.711952026,5.803519703,5.831281777,6.169643619,6.046856568,7.220691593,5.27790913,6.798299054,5.042347622,2.829754171,4.831126697,2.733281849,4.401129994,2.789002787,3.772127752,1.819762129,3.633091713,1.744818283,I型
13.28656536,1.34451309,2.840451276,0.388249818,217.0588235,4719.16,3920.94,0.777635236,6.213052478,5.886097758,6.136212565,6.515895045,7.491799203,5.440680553,6.901893955,5.091594095,2.938388012,4.831126697,2.722267808,4.390147577,2.787783275,3.733817785,1.755009222,3.598467749,1.7149128,I型
4.152550584,0.72014408,2.395399987,0.336541437,281.7647059,3339.6,2348.6,0.467207573,6.017735961,5.611617498,6.371216231,5.613768341,6.878567577,5.029188737,6.62410316,5.03529405,2.795206364,4.921617937,2.916462143,4.631046672,3.039910877,3.99572678,1.996171279,3.859371702,1.945173819,I型
11.74172551,1.378882646,2.897455648,0.369937112,234.1176471,4596.68,3690.24,0.567259121,6.329029704,5.70416106,6.269717231,6.467945785,7.426341987,5.383269646,6.828703133,5.094630841,2.927828252,4.926652108,2.857345236,4.546574368,2.925500526,3.876918629,1.862254753,3.67412311,1.753446464,I型
3.334119758,0.598421037,2.570801624,0.403080159,154.6470588,1748.5,1168.14,0.767488532,5.988422675,5.579635357,5.842884193,4.794327436,6.129995862,4.345068053,5.989818976,4.46207261,2.420182281,4.392358612,2.389956285,4.100418421,2.504767945,3.433831529,1.410269629,3.259444836,1.321870212,I型
3.707681421,0.68220507,2.161127987,0.508518415,473.5294118,5192.39,3680.1,0.400222222,6.100404749,5.876427839,6.790780264,6.019594005,7.317708146,5.471946302,7.084049825,5.519514035,3.665611799,5.337839693,3.305701909,5.032969674,3.438874733,4.418646439,2.441271694,4.378513382,2.491120109,I型
9.059319931,1.211912044,2.377272077,0.413292231,340,5587.26,4484.57,0.462383901,6.268515286,5.689208132,6.459185004,6.581712923,7.617934164,5.597280714,7.071544452,5.313763936,3.241057008,5.101894627,3.023216537,4.716932376,3.113476807,4.074507658,2.116646106,4.047244973,2.141580116,I型
12.78502875,1.473468866,2.762502679,0.42813663,454.1176471,9256.6,7592.43,0.328041237,6.509115177,5.752448522,6.865681572,7.215604407,8.169399152,6.072773835,7.510015856,5.74154674,3.708583765,5.5414887,3.484624992,5.173012082,3.550736501,4.484452057,2.499149481,4.336655655,2.39457663,I型
9.151160085,1.18422539,2.425213114,0.348692051,490.5882353,8294.71,6628.88,0.372109533,6.225646112,5.894857738,6.882041855,6.958459059,8.008228929,5.988578662,7.47140102,5.72392655,3.472470498,5.488519919,3.426429029,5.115886659,3.5215816,4.51634041,2.563840802,4.413904507,2.546267921,I型
4.141598003,0.811936781,2.20751507,0.355856591,535.8823529,5903.86,4108.56,0.269739292,6.23266095,5.658614311,6.967530776,6.253969602,7.447297352,5.563695468,7.144333242,5.589933328,3.40826033,5.482777491,3.492496664,5.222256166,3.628698042,4.606323558,2.632477104,4.502214002,2.596316273,I型
6.789088964,0.952595118,2.465439841,0.378421632,208.8235294,3084.42,2371.88,0.873989539,6.132679683,5.896763797,6.030067764,5.805779549,6.943551065,4.998943171,6.536375707,4.813597328,2.671496709,4.650855129,2.594582486,4.278633196,2.687089502,3.653775078,1.657810468,3.559788894,1.625300641,I型
8.766366294,1.073502897,2.663990523,0.425260051,223.7647059,3831.11,3037.41,0.792166096,6.21126871,5.903541646,6.135142932,6.130490717,7.201726765,5.228740107,6.741594523,4.997256677,2.95763438,4.79741564,2.703858346,4.376558733,2.765573849,3.751413547,1.761846856,3.628894435,1.713125489,I型
17.16707832,1.544173776,2.670909738,0.405557663,192.9411765,4843.08,4210.63,1.01906604,6.168096538,5.900022898,5.879753431,6.654352107,7.592354805,5.500244274,6.901893955,4.985827982,2.850038842,4.651799863,2.508042029,4.14842764,2.523220134,3.486720993,1.558522633,3.480684713,1.619424033,I型
4.000401849,0.667795895,2.67176457,0.336835237,210,2560.73,1759.14,0.571547942,6.076177454,5.601435592,6.159459597,5.2824756,6.557439877,4.739778056,6.368279141,4.839758154,2.604852635,4.736842037,2.707170705,4.427478824,2.815462539,3.783452901,1.739451432,3.565406886,1.636951258,I型
7.292421309,1.144016678,2.298396591,0.366015464,565.2941176,8150.29,6218.69,0.251170859,6.295316632,5.658269067,7.038508021,6.873155041,7.931386224,5.934539011,7.420640412,5.748508793,3.569514508,5.576553268,3.582143287,5.303735273,3.686718657,4.66490968,2.692010251,4.555645514,2.608081114,I型
6.749434969,1.073278557,2.276073429,0.350267154,321.7647059,4465.1,3389.35,0.451451764,6.177989447,5.656886897,6.450790738,6.232252595,7.312448436,5.343867098,6.843565403,5.170513207,2.949357044,5.003267694,2.990876629,4.699074758,3.094352364,4.086555997,2.124974531,3.992119907,2.076575285,I型
13.35361108,1.39121775,4.112158363,0.136109197,242.3529412,5469.03,4212.61,0.249593496,6.769551675,5.20579053,6.592329325,6.63115519,7.526453456,5.478579826,6.98300659,5.400491135,2.265002265,5.311338503,3.272439419,4.942550738,3.286578309,4.156878655,2.004225014,3.708694454,1.6484677,I型
10.54213016,1.316038301,4.768329805,0.135246033,271.7647059,5311.2,3808.14,0.277278107,6.751223556,5.446370752,6.727722128,6.509289516,7.386744732,5.358883805,6.916694422,5.502720358,2.428961969,5.573928103,3.540769721,5.204480315,3.526257236,4.348203489,2.141426135,3.823235996,1.746549885,I型
12.42035511,1.366038694,3.903068306,0.136985916,350.5882353,7465.53,5737.85,0.189098117,6.785317767,5.240994165,6.905100521,6.927922335,7.837282275,5.78478758,7.29803809,5.708947436,2.583362368,5.62837077,3.572446577,5.277811588,3.602300029,4.477725574,2.356612706,4.077911772,1.994976641,I型
13.60395751,1.398967384,4.056380569,0.133480733,341.1764706,7725.34,6020.38,0.218927126,6.784199824,5.366434739,6.884068198,6.991733848,7.888224493,5.830283757,7.338030309,5.723279929,2.570546512,5.639686308,3.592292874,5.267659216,3.599052394,4.46299443,2.333798028,4.050699208,1.942332908,I型
11.45720828,1.290422891,3.980967091,0.127857704,224.0588235,4605.32,3480.05,0.255898367,6.733730399,5.120849854,6.482441867,6.399500949,7.323592439,5.292449372,6.826561805,5.265874486,2.077518074,5.200428765,3.142177492,4.829786865,3.167914931,4.041998379,1.900052147,3.630207978,1.520374059,I型
2.82893828,1.017693932,2.34245799,0.178649099,628.8235294,5861.23,2845.68,0.075644398,6.936431118,4.958191852,7.538520843,6.032725386,7.058682564,5.112414894,6.697217012,5.484819148,2.756906439,5.702046826,3.942396052,5.840884596,4.315244539,5.262700038,3.073443371,4.662150016,2.561700326,I型
11.62393162,1.27100271,3.893027221,0.140399785,344.1176471,7172.91,5489.27,0.196836735,6.71831812,5.251940326,6.875938072,6.843022891,7.784838799,5.750434829,7.285247609,5.697066108,2.592310973,5.607166022,3.572724935,5.250160056,3.576018746,4.465274932,2.323164772,4.059282952,1.962051857,I型
8.742769933,1.176486411,3.427181091,0.12835434,387.0588235,6647.86,4890.01,0.142581888,6.637478599,4.98698068,6.933436564,6.675776997,7.659785254,5.657106312,7.19527546,5.661583419,2.477585619,5.597310129,3.568541412,5.261517948,3.618913487,4.528174868,2.433469314,4.176876036,2.102359402,I型
12.00800846,1.316362758,3.851942965,0.140971011,530.5882353,11263.84,8658.7,0.140789474,6.822602788,5.355744421,7.314851114,7.308533319,8.256690289,6.196218026,7.715691715,6.124856503,3.021979683,6.029559321,4.00030205,5.683276696,4.023581041,4.924687365,2.789273557,4.492285625,2.393671243,I型
8.982696551,1.187341772,3.417784623,0.126979366,384.7058824,6715.97,4950.46,0.144847328,6.723085709,5.012332271,6.943024365,6.696752473,7.671822437,5.659523023,7.207066312,5.664674612,2.465017376,5.588467035,3.580211453,5.252234746,3.61491934,4.54829201,2.444719973,4.170778456,2.097499126,I型
13.18001077,1.362498333,3.935397955,0.142220351,285.8823529,6352.54,4937.36,0.260583942,6.765001042,5.356678564,6.700125896,6.78325497,7.683261592,5.628352578,7.155965788,5.5371997,2.439396846,5.432587747,3.413132255,5.072190387,3.406540846,4.32488637,2.167879662,3.873879729,1.785570951,I型
11.28071482,1.322663812,3.507943323,0.145077036,340,6652.61,5116.77,0.242376682,6.77181925,5.365972312,6.781851633,6.801013483,7.715052941,5.677633888,7.203396583,5.591410433,2.515171743,5.4909709,3.47699719,5.156043349,3.483063627,4.394490675,2.2875527,4.047244973,2.121567676,I型
14.57191269,1.407785741,4.116711688,0.144185696,224.1176471,5344.57,4204.02,0.381060263,6.746588554,5.520387262,6.483802103,6.640240262,7.525921116,5.469447342,6.980253032,5.35760135,2.266031601,5.2342212,3.197955577,4.853997341,3.198319902,4.086223273,1.92496186,3.63047048,1.546071405,I型
11.65471057,1.288964479,3.7726264,0.135923686,374.7058824,7753.46,5934.72,0.186252354,6.743098149,5.277024826,6.956294702,6.930825094,7.861175511,5.826789286,7.359016771,5.782000296,2.632330864,5.660908186,3.644663644,5.32756329,3.671959165,4.561826834,2.436076877,4.14444076,2.062799238,I型
15.64568575,1.473717078,4.172302953,0.1458606,256.4705882,6339.88,5009.38,0.306856404,6.793108569,5.458672074,6.638664549,6.846182451,7.701743073,5.635442292,7.14042546,5.502317051,2.423703412,5.382477507,3.351527721,5.018674434,3.339260043,4.244406695,2.09490612,3.765313348,1.671110177,I型
11.61972379,1.243719967,3.89815139,0.12885261,318.8235294,6695.01,5116.99,0.187868852,6.696578133,5.136681319,6.807309566,6.766314982,7.707088298,5.676617456,7.230238963,5.63967331,2.44198864,5.532135553,3.5326912,5.202304035,3.53062088,4.425780833,2.278447933,3.982937106,1.880729856,I型
11.69427238,1.260984938,3.949241601,0.136787638,221.1764706,4669.96,3552.01,0.264885496,6.670602647,5.145946006,6.473020736,6.407033325,7.339758326,5.322360893,6.857171055,5.299043356,2.156317774,5.179479818,3.180393354,4.829786865,3.169165713,4.067750876,1.968847175,3.617260248,1.57318464,I型
14.35927181,1.406533324,4.150611707,0.14210791,254.1764706,6000.53,4681.92,0.29791395,6.801938649,5.421304617,6.630872302,6.751397896,7.627119628,5.576890758,7.092300697,5.486459837,2.382441953,5.368279879,3.359137581,5.01079003,3.337501027,4.230100299,2.061383428,3.756328148,1.652277229,I型
14.22295561,1.436942094,4.154699453,0.149005485,342.9411765,8013.5,6245.42,0.231578947,6.849157721,5.460356994,6.921808526,7.041389438,7.926760705,5.868217865,7.360902971,5.76042116,2.714456335,5.668794392,3.635818633,5.315477091,3.645917356,4.494457699,2.356612706,4.055858291,1.994976641,I型
11.24313699,1.306134324,4.002965728,0.140253054,335.8823529,6790.88,5100.47,0.175304878,6.744262971,5.140165643,6.880011398,6.785492107,7.704419257,5.698743736,7.200451073,5.658137517,2.569787499,5.610791842,3.585721108,5.273762999,3.580447206,4.442232438,2.324136117,4.035060314,1.952240986,I型
12.10609697,1.347969904,3.887155275,0.134654561,316.4705882,6631.38,5063.82,0.194668118,6.790888812,5.176595397,6.811671623,6.799912767,7.70308206,5.673561945,7.183343924,5.605699007,2.461638995,5.521903272,3.496409385,5.181389679,3.496368934,4.360926306,2.25998587,3.975529665,1.912005674,I型
20.72198781,1.542772917,5.282914301,0.131845523,211.7647059,6635.89,5358.55,0.32251438,6.479217584,5.45147932,6.58170397,6.935644381,7.775755335,5.70601169,7.184093831,5.546119674,2.366751737,5.426949042,3.34280927,5.013425078,3.315788126,4.110712951,1.917699664,3.573775136,1.485050298,I型
14.10034102,1.446072941,4.096590341,0.142503886,343.5294118,7934.52,6182.87,0.217923604,6.849157721,5.394695508,6.916923319,7.034444966,7.915643502,5.864572831,7.347624242,5.758861827,2.663923524,5.6564231,3.602610641,5.303735273,3.616252495,4.460708714,2.334759105,4.057572087,2.005715,I型
11.714849,1.354272104,3.780426906,0.137853325,269.4117647,5480.85,4161.55,0.242179487,6.70145025,5.230986181,6.64767942,6.606071367,7.503847542,5.48967507,6.984838092,5.422139871,2.299418617,5.333073239,3.293633743,4.994161779,3.33043386,4.175312357,2.073930644,3.814540289,1.783905671,I型
12.18740695,1.333903945,4.002967657,0.135472501,441.7647059,9469.39,7271.58,0.142262372,6.809601521,5.188817771,7.137517099,7.140153853,8.077747632,6.043846677,7.534074755,5.97699911,2.835591899,5.884808766,3.853985095,5.539398549,3.849734111,4.701543813,2.572966341,4.309076756,2.264272088,I型
19.02624413,1.578059072,4.608548601,0.137022643,331.7647059,9593.62,7785.25,0.18996139,6.817206121,5.271956391,6.931507923,7.299218547,8.177758075,6.069117524,7.525053734,5.867307466,2.722961457,5.739334336,3.679281507,5.351306096,3.673721723,4.503268329,2.333798028,4.022725356,1.986846515,I型
14.95746005,1.417322386,4.307127757,0.142862264,179.4117647,4392.42,3446.2,0.372909091,6.744262971,5.313266071,6.298303779,6.443866952,7.322287807,5.293941538,6.777128347,5.187236004,2.083710045,5.056950159,3.020802826,4.679055891,2.989839665,3.861414443,1.711180998,3.407982881,1.324512221,I型
13.84136958,2.104704406,1.885791695,0.309959201,194.8235294,3542.69,2966.89,0.221877643,6.561755134,4.355411562,5.859657862,6.448729325,7.277568978,5.0852311,6.386585135,4.489101282,2.142444719,4.313437266,2.20926827,3.927235309,2.383537679,3.382706373,1.415100556,3.490393527,1.960656183,I型
10.26905584,1.274386301,3.614876608,0.1417721,770,14627.98,11035.4,0.097985612,6.865790121,5.309357908,7.630909635,7.524498852,8.493079067,6.469686662,7.964064964,6.436597474,3.338235128,6.338443601,4.32713503,6.036916736,4.379369067,5.214884258,3.105507531,4.864689871,2.794293727,I型
11.78167511,1.348575697,3.768283249,0.135427328,357.0588235,7320.02,5586.37,0.170039293,6.780838477,5.143637869,6.913980698,6.893419159,7.800336663,5.791760475,7.276401005,5.729406016,2.577351831,5.611515431,3.598007952,5.282849382,3.603919899,4.460708714,2.341460901,4.096199896,2.02685185,I型
11.15043894,1.296863474,3.871611259,0.137329174,496.4705882,10100.28,7647.03,0.131891137,6.832243998,5.231515421,7.255910928,7.167976358,8.128273997,6.092200694,7.590058564,6.069224807,2.937862664,5.968190375,3.936610115,5.634991455,3.976385349,4.831245941,2.691337982,4.425823599,2.379072443,I型
9.394179133,1.177888007,3.683850365,0.129206565,414.1176471,7585.65,5619.86,0.129549393,6.675602657,4.997064799,7.039374948,6.815213612,7.793433082,5.818881792,7.333521445,5.820293937,2.635179869,5.73710397,3.693194774,5.396716328,3.743904662,4.596383118,2.49424751,4.244449461,2.233919156,I型
11.39319819,1.305365336,3.893675795,0.136416642,312.9411765,6404.99,4840.05,0.206318083,6.796428993,5.233629587,6.810582891,6.728005016,7.654648657,5.647031535,7.143552906,5.622651622,2.480910643,5.512364249,3.469310757,5.182501408,3.507422071,4.382190397,2.256875448,3.964314594,1.916394854,I型
10.29011979,1.235910902,3.744835807,0.136633261,350.5882353,6755.66,5059,0.155065196,6.651626745,5.030609543,6.893136271,6.739769858,7.691417504,5.709625954,7.209992429,5.696734047,2.55679534,5.586985554,3.568820859,5.25430514,3.585680657,4.451513247,2.321219246,4.077911772,2.046269936,I型
12.90649059,1.366377136,4.019420381,0.141934211,258.2352941,5725.39,4391.55,0.268461538,6.817206121,5.334014705,6.64767942,6.660574744,7.560461442,5.5437638,7.030442776,5.488506921,2.376011063,5.352004235,3.339300494,5.047699367,3.370063655,4.209721137,2.046115956,3.772170518,1.741346057,I型
10.46202201,1.25979341,3.765996901,0.141002562,375.8823529,7289.98,5456.23,0.163712687,6.781960182,5.157407449,6.965666842,6.826001203,7.770348792,5.783569924,7.277084299,5.756361826,2.654201225,5.662284175,3.65471398,5.346602419,3.687463351,4.55768175,2.410580991,4.147575559,2.074084624,I型
10.94959073,1.26275639,3.813245295,0.128830685,332.9411765,6668.21,5042.82,0.17592397,6.734906178,5.105364136,6.841684594,6.750241158,7.69277038,5.693424574,7.198975058,5.672531185,2.470063645,5.553441802,3.544784639,5.229703009,3.563176582,4.422219999,2.315359854,4.026265183,1.986846515,I型
